Sat Oct 31 2020 12:10:38 GMT-0400 (Eastern Daylight Time), 58.7%
Sat Oct 31 2020 12:11:38 GMT-0400 (Eastern Daylight Time), 59.1%
Sat Oct 31 2020 12:12:38 GMT-0400 (Eastern Daylight Time), 60.0%
Sat Oct 31 2020 12:13:39 GMT-0400 (Eastern Daylight Time), 59.7%
Sat Oct 31 2020 12:14:39 GMT-0400 (Eastern Daylight Time), 60.1%
Sat Oct 31 2020 12:15:39 GMT-0400 (Eastern Daylight Time), 60.5%
Sat Oct 31 2020 12:16:39 GMT-0400 (Eastern Daylight Time), 60.7%
Sat Oct 31 2020 12:17:39 GMT-0400 (Eastern Daylight Time), 60.9%
Sat Oct 31 2020 12:18:39 GMT-0400 (Eastern Daylight Time), 61.0%
Sat Oct 31 2020 12:19:39 GMT-0400 (Eastern Daylight Time), 60.9%
Sat Oct 31 2020 12:20:39 GMT-0400 (Eastern Daylight Time), 61.0%
Sat Oct 31 2020 12:21:40 GMT-0400 (Eastern Daylight Time), 60.2%
Sat Oct 31 2020 12:22:40 GMT-0400 (Eastern Daylight Time), 59.7%
Sat Oct 31 2020 12:23:40 GMT-0400 (Eastern Daylight Time), 59.0%
Sat Oct 31 2020 12:24:40 GMT-0400 (Eastern Daylight Time), 58.4%
Sat Oct 31 2020 12:25:40 GMT-0400 (Eastern Daylight Time), 57.8%
Sat Oct 31 2020 12:26:40 GMT-0400 (Eastern Daylight Time), 57.2%
Sat Oct 31 2020 12:27:40 GMT-0400 (Eastern Daylight Time), 56.8%
Sat Oct 31 2020 12:28:41 GMT-0400 (Eastern Daylight Time), 56.7%
Sat Oct 31 2020 12:29:41 GMT-0400 (Eastern Daylight Time), 56.6%
Sat Oct 31 2020 12:30:41 GMT-0400 (Eastern Daylight Time), 57.1%
Sat Oct 31 2020 12:31:42 GMT-0400 (Eastern Daylight Time), 57.4%
Sat Oct 31 2020 12:32:42 GMT-0400 (Eastern Daylight Time), 57.1%
Sat Oct 31 2020 12:33:42 GMT-0400 (Eastern Daylight Time), 58.0%
Sat Oct 31 2020 12:34:42 GMT-0400 (Eastern Daylight Time), 57.7%
Sat Oct 31 2020 12:35:42 GMT-0400 (Eastern Daylight Time), 58.2%
Sat Oct 31 2020 12:36:43 GMT-0400 (Eastern Daylight Time), 58.6%
Sat Oct 31 2020 12:37:44 GMT-0400 (Eastern Daylight Time), 59.3%
Sat Oct 31 2020 12:38:44 GMT-0400 (Eastern Daylight Time), 59.2%
Sat Oct 31 2020 12:39:44 GMT-0400 (Eastern Daylight Time), 59.7%
Sat Oct 31 2020 12:40:44 GMT-0400 (Eastern Daylight Time), 60.0%
Sat Oct 31 2020 12:41:44 GMT-0400 (Eastern Daylight Time), 60.4%
Sat Oct 31 2020 12:42:44 GMT-0400 (Eastern Daylight Time), 60.4%
Sat Oct 31 2020 12:43:44 GMT-0400 (Eastern Daylight Time), 60.5%
Sat Oct 31 2020 12:44:44 GMT-0400 (Eastern Daylight Time), 60.4%
Sat Oct 31 2020 12:45:45 GMT-0400 (Eastern Daylight Time), 60.1%
Sat Oct 31 2020 12:46:45 GMT-0400 (Eastern Daylight Time), 59.8%
Sat Oct 31 2020 12:47:45 GMT-0400 (Eastern Daylight Time), 59.3%
Sat Oct 31 2020 12:48:45 GMT-0400 (Eastern Daylight Time), 58.7%
Sat Oct 31 2020 12:49:45 GMT-0400 (Eastern Daylight Time), 58.0%
Sat Oct 31 2020 12:50:45 GMT-0400 (Eastern Daylight Time), 57.3%
Sat Oct 31 2020 12:51:45 GMT-0400 (Eastern Daylight Time), 56.6%
Sat Oct 31 2020 12:52:45 GMT-0400 (Eastern Daylight Time), 56.2%
Sat Oct 31 2020 12:53:46 GMT-0400 (Eastern Daylight Time), 55.8%
Sat Oct 31 2020 12:54:46 GMT-0400 (Eastern Daylight Time), 55.6%
Sat Oct 31 2020 12:55:46 GMT-0400 (Eastern Daylight Time), 55.6%
Sat Oct 31 2020 12:56:46 GMT-0400 (Eastern Daylight Time), 55.6%
Sat Oct 31 2020 12:57:47 GMT-0400 (Eastern Daylight Time), 56.4%
Sat Oct 31 2020 12:58:47 GMT-0400 (Eastern Daylight Time), 56.0%
Sat Oct 31 2020 12:59:47 GMT-0400 (Eastern Daylight Time), 56.4%
Sat Oct 31 2020 13:00:47 GMT-0400 (Eastern Daylight Time), 56.8%
Sat Oct 31 2020 13:01:47 GMT-0400 (Eastern Daylight Time), 57.3%
Sat Oct 31 2020 13:02:47 GMT-0400 (Eastern Daylight Time), 57.6%
Sat Oct 31 2020 13:03:47 GMT-0400 (Eastern Daylight Time), 57.9%
Sat Oct 31 2020 13:04:47 GMT-0400 (Eastern Daylight Time), 58.9%
Sat Oct 31 2020 13:05:48 GMT-0400 (Eastern Daylight Time), 58.7%
Sat Oct 31 2020 13:06:48 GMT-0400 (Eastern Daylight Time), 59.1%
Sat Oct 31 2020 13:07:48 GMT-0400 (Eastern Daylight Time), 59.4%
Sat Oct 31 2020 13:08:48 GMT-0400 (Eastern Daylight Time), 59.9%
Sat Oct 31 2020 13:09:48 GMT-0400 (Eastern Daylight Time), 60.0%
Sat Oct 31 2020 13:10:48 GMT-0400 (Eastern Daylight Time), 60.2%
Sat Oct 31 2020 13:11:49 GMT-0400 (Eastern Daylight Time), 60.5%
Sat Oct 31 2020 13:12:49 GMT-0400 (Eastern Daylight Time), 59.9%
Sat Oct 31 2020 13:13:49 GMT-0400 (Eastern Daylight Time), 59.6%
Sat Oct 31 2020 13:14:49 GMT-0400 (Eastern Daylight Time), 58.9%
Sat Oct 31 2020 13:15:50 GMT-0400 (Eastern Daylight Time), 58.8%
Sat Oct 31 2020 13:16:50 GMT-0400 (Eastern Daylight Time), 57.8%
Sat Oct 31 2020 13:17:50 GMT-0400 (Eastern Daylight Time), 57.1%
Sat Oct 31 2020 13:18:51 GMT-0400 (Eastern Daylight Time), 57.0%
Sat Oct 31 2020 13:19:51 GMT-0400 (Eastern Daylight Time), 56.1%
Sat Oct 31 2020 13:20:51 GMT-0400 (Eastern Daylight Time), 55.9%
Sat Oct 31 2020 13:21:51 GMT-0400 (Eastern Daylight Time), 55.7%
Sat Oct 31 2020 13:22:51 GMT-0400 (Eastern Daylight Time), 55.8%
Sat Oct 31 2020 13:23:51 GMT-0400 (Eastern Daylight Time), 56.0%
Sat Oct 31 2020 13:24:51 GMT-0400 (Eastern Daylight Time), 56.2%
Sat Oct 31 2020 13:25:51 GMT-0400 (Eastern Daylight Time), 57.0%
Sat Oct 31 2020 13:26:52 GMT-0400 (Eastern Daylight Time), 56.9%
Sat Oct 31 2020 13:27:52 GMT-0400 (Eastern Daylight Time), 57.4%
Sat Oct 31 2020 13:28:52 GMT-0400 (Eastern Daylight Time), 57.7%
Sat Oct 31 2020 13:29:52 GMT-0400 (Eastern Daylight Time), 58.1%
Sat Oct 31 2020 13:30:52 GMT-0400 (Eastern Daylight Time), 58.9%
Sat Oct 31 2020 13:31:52 GMT-0400 (Eastern Daylight Time), 58.9%
Sat Oct 31 2020 13:32:52 GMT-0400 (Eastern Daylight Time), 58.9%
Sat Oct 31 2020 13:33:53 GMT-0400 (Eastern Daylight Time), 59.2%
Sat Oct 31 2020 13:34:54 GMT-0400 (Eastern Daylight Time), 58.8%
Sat Oct 31 2020 13:35:54 GMT-0400 (Eastern Daylight Time), 57.3%
Sat Oct 31 2020 13:36:54 GMT-0400 (Eastern Daylight Time), 57.6%
Sat Oct 31 2020 13:37:54 GMT-0400 (Eastern Daylight Time), 57.9%
Sat Oct 31 2020 13:38:54 GMT-0400 (Eastern Daylight Time), 58.6%
Sat Oct 31 2020 13:39:55 GMT-0400 (Eastern Daylight Time), 58.3%
Sat Oct 31 2020 13:40:55 GMT-0400 (Eastern Daylight Time), 58.4%
Sat Oct 31 2020 13:41:55 GMT-0400 (Eastern Daylight Time), 57.4%
Sat Oct 31 2020 13:42:55 GMT-0400 (Eastern Daylight Time), 56.8%
Sat Oct 31 2020 13:43:56 GMT-0400 (Eastern Daylight Time), 56.9%
Sat Oct 31 2020 13:44:56 GMT-0400 (Eastern Daylight Time), 56.0%
Sat Oct 31 2020 13:45:56 GMT-0400 (Eastern Daylight Time), 55.5%
Sat Oct 31 2020 13:46:57 GMT-0400 (Eastern Daylight Time), 55.3%
Sat Oct 31 2020 13:47:57 GMT-0400 (Eastern Daylight Time), 55.1%
Sat Oct 31 2020 13:48:57 GMT-0400 (Eastern Daylight Time), 54.5%
Sat Oct 31 2020 13:49:57 GMT-0400 (Eastern Daylight Time), 54.6%
Sat Oct 31 2020 13:50:57 GMT-0400 (Eastern Daylight Time), 54.8%
Sat Oct 31 2020 13:51:57 GMT-0400 (Eastern Daylight Time), 55.0%
Sat Oct 31 2020 13:52:57 GMT-0400 (Eastern Daylight Time), 55.3%
Sat Oct 31 2020 13:53:58 GMT-0400 (Eastern Daylight Time), 55.7%
Sat Oct 31 2020 13:54:58 GMT-0400 (Eastern Daylight Time), 56.0%
Sat Oct 31 2020 13:55:58 GMT-0400 (Eastern Daylight Time), 56.3%
Sat Oct 31 2020 13:56:58 GMT-0400 (Eastern Daylight Time), 57.4%
Sat Oct 31 2020 13:57:58 GMT-0400 (Eastern Daylight Time), 57.4%
Sat Oct 31 2020 13:58:58 GMT-0400 (Eastern Daylight Time), 57.6%
Sat Oct 31 2020 14:00:00 GMT-0400 (Eastern Daylight Time), 58.3%
Sat Oct 31 2020 14:01:01 GMT-0400 (Eastern Daylight Time), 58.8%
Sat Oct 31 2020 14:02:01 GMT-0400 (Eastern Daylight Time), 58.9%
Sat Oct 31 2020 14:03:01 GMT-0400 (Eastern Daylight Time), 59.8%
Sat Oct 31 2020 14:04:01 GMT-0400 (Eastern Daylight Time), 59.5%
Sat Oct 31 2020 14:05:01 GMT-0400 (Eastern Daylight Time), 59.7%
Sat Oct 31 2020 14:06:01 GMT-0400 (Eastern Daylight Time), 59.6%
Sat Oct 31 2020 14:07:01 GMT-0400 (Eastern Daylight Time), 59.5%
Sat Oct 31 2020 14:08:02 GMT-0400 (Eastern Daylight Time), 59.8%
Sat Oct 31 2020 14:09:03 GMT-0400 (Eastern Daylight Time), 59.3%
Sat Oct 31 2020 14:10:03 GMT-0400 (Eastern Daylight Time), 58.3%
Sat Oct 31 2020 14:11:04 GMT-0400 (Eastern Daylight Time), 57.6%
Sat Oct 31 2020 14:12:05 GMT-0400 (Eastern Daylight Time), 57.0%
Sat Oct 31 2020 14:13:05 GMT-0400 (Eastern Daylight Time), 56.8%
Sat Oct 31 2020 14:14:05 GMT-0400 (Eastern Daylight Time), 55.7%
Sat Oct 31 2020 14:15:06 GMT-0400 (Eastern Daylight Time), 55.7%
Sat Oct 31 2020 14:16:06 GMT-0400 (Eastern Daylight Time), 55.3%
Sat Oct 31 2020 14:17:06 GMT-0400 (Eastern Daylight Time), 54.8%
Sat Oct 31 2020 14:18:06 GMT-0400 (Eastern Daylight Time), 54.8%
Sat Oct 31 2020 14:19:07 GMT-0400 (Eastern Daylight Time), 54.9%
Sat Oct 31 2020 14:20:07 GMT-0400 (Eastern Daylight Time), 55.1%
Sat Oct 31 2020 14:21:07 GMT-0400 (Eastern Daylight Time), 55.4%
Sat Oct 31 2020 14:22:07 GMT-0400 (Eastern Daylight Time), 55.8%
Sat Oct 31 2020 14:23:08 GMT-0400 (Eastern Daylight Time), 56.6%
Sat Oct 31 2020 14:24:08 GMT-0400 (Eastern Daylight Time), 53.6%
Sat Oct 31 2020 14:25:08 GMT-0400 (Eastern Daylight Time), 55.5%
Sat Oct 31 2020 14:26:08 GMT-0400 (Eastern Daylight Time), 58.2%
Sat Oct 31 2020 14:27:08 GMT-0400 (Eastern Daylight Time), 60.6%
Sat Oct 31 2020 14:28:09 GMT-0400 (Eastern Daylight Time), 61.9%
Sat Oct 31 2020 14:29:12 GMT-0400 (Eastern Daylight Time), 62.5%
Sat Oct 31 2020 14:30:13 GMT-0400 (Eastern Daylight Time), 63.3%
Sat Oct 31 2020 14:31:13 GMT-0400 (Eastern Daylight Time), 63.7%
Sat Oct 31 2020 14:32:13 GMT-0400 (Eastern Daylight Time), 64.5%
Sat Oct 31 2020 14:33:13 GMT-0400 (Eastern Daylight Time), 64.4%
Sat Oct 31 2020 14:34:14 GMT-0400 (Eastern Daylight Time), 64.8%
Sat Oct 31 2020 14:35:14 GMT-0400 (Eastern Daylight Time), 64.2%
Sat Oct 31 2020 14:36:14 GMT-0400 (Eastern Daylight Time), 63.9%
Sat Oct 31 2020 14:37:15 GMT-0400 (Eastern Daylight Time), 62.8%
Sat Oct 31 2020 14:38:15 GMT-0400 (Eastern Daylight Time), 62.2%
Sat Oct 31 2020 14:39:15 GMT-0400 (Eastern Daylight Time), 61.8%
Sat Oct 31 2020 14:40:16 GMT-0400 (Eastern Daylight Time), 60.5%
Sat Oct 31 2020 14:41:16 GMT-0400 (Eastern Daylight Time), 60.5%
Sat Oct 31 2020 14:42:17 GMT-0400 (Eastern Daylight Time), 59.7%
Sat Oct 31 2020 14:43:17 GMT-0400 (Eastern Daylight Time), 59.6%
Sat Oct 31 2020 14:44:17 GMT-0400 (Eastern Daylight Time), 59.5%
Sat Oct 31 2020 14:45:17 GMT-0400 (Eastern Daylight Time), 60.3%
Sat Oct 31 2020 14:46:17 GMT-0400 (Eastern Daylight Time), 59.9%
Sat Oct 31 2020 14:47:17 GMT-0400 (Eastern Daylight Time), 60.4%
Sat Oct 31 2020 14:48:17 GMT-0400 (Eastern Daylight Time), 60.8%
Sat Oct 31 2020 14:49:17 GMT-0400 (Eastern Daylight Time), 61.2%
Sat Oct 31 2020 14:50:18 GMT-0400 (Eastern Daylight Time), 62.0%
Sat Oct 31 2020 14:51:18 GMT-0400 (Eastern Daylight Time), 61.9%
Sat Oct 31 2020 14:52:19 GMT-0400 (Eastern Daylight Time), 63.0%
Sat Oct 31 2020 14:53:19 GMT-0400 (Eastern Daylight Time), 62.9%
Sat Oct 31 2020 14:54:19 GMT-0400 (Eastern Daylight Time), 63.3%
Sat Oct 31 2020 14:55:19 GMT-0400 (Eastern Daylight Time), 63.8%
Sat Oct 31 2020 14:56:19 GMT-0400 (Eastern Daylight Time), 63.8%
Sat Oct 31 2020 14:57:20 GMT-0400 (Eastern Daylight Time), 64.4%
Sat Oct 31 2020 14:58:20 GMT-0400 (Eastern Daylight Time), 64.8%
Sat Oct 31 2020 14:59:20 GMT-0400 (Eastern Daylight Time), 64.3%
Sat Oct 31 2020 15:00:20 GMT-0400 (Eastern Daylight Time), 64.0%
Sat Oct 31 2020 15:01:20 GMT-0400 (Eastern Daylight Time), 63.6%
Sat Oct 31 2020 15:02:20 GMT-0400 (Eastern Daylight Time), 62.7%
Sat Oct 31 2020 15:03:21 GMT-0400 (Eastern Daylight Time), 62.4%
Sat Oct 31 2020 15:04:21 GMT-0400 (Eastern Daylight Time), 61.2%
Sat Oct 31 2020 15:05:22 GMT-0400 (Eastern Daylight Time), 60.9%
Sat Oct 31 2020 15:06:23 GMT-0400 (Eastern Daylight Time), 60.2%
Sat Oct 31 2020 15:07:23 GMT-0400 (Eastern Daylight Time), 59.5%
Sat Oct 31 2020 15:08:23 GMT-0400 (Eastern Daylight Time), 58.6%
Sat Oct 31 2020 15:09:24 GMT-0400 (Eastern Daylight Time), 58.6%
Sat Oct 31 2020 15:10:24 GMT-0400 (Eastern Daylight Time), 58.0%
Sat Oct 31 2020 15:11:24 GMT-0400 (Eastern Daylight Time), 58.6%
Sat Oct 31 2020 15:12:25 GMT-0400 (Eastern Daylight Time), 58.7%
Sat Oct 31 2020 15:13:25 GMT-0400 (Eastern Daylight Time), 58.6%
Sat Oct 31 2020 15:14:25 GMT-0400 (Eastern Daylight Time), 59.4%
Sat Oct 31 2020 15:15:26 GMT-0400 (Eastern Daylight Time), 59.3%
Sat Oct 31 2020 15:16:26 GMT-0400 (Eastern Daylight Time), 59.8%
Sat Oct 31 2020 15:17:26 GMT-0400 (Eastern Daylight Time), 59.8%
Sat Oct 31 2020 15:18:26 GMT-0400 (Eastern Daylight Time), 61.1%
Sat Oct 31 2020 15:19:27 GMT-0400 (Eastern Daylight Time), 63.4%
Sat Oct 31 2020 15:20:27 GMT-0400 (Eastern Daylight Time), 64.0%
Sat Oct 31 2020 15:21:27 GMT-0400 (Eastern Daylight Time), 64.2%
Sat Oct 31 2020 15:22:27 GMT-0400 (Eastern Daylight Time), 65.5%
Sat Oct 31 2020 15:23:27 GMT-0400 (Eastern Daylight Time), 66.6%
Sat Oct 31 2020 15:24:27 GMT-0400 (Eastern Daylight Time), 67.5%
Sat Oct 31 2020 15:25:27 GMT-0400 (Eastern Daylight Time), 68.3%
Sat Oct 31 2020 15:26:27 GMT-0400 (Eastern Daylight Time), 68.5%
Sat Oct 31 2020 15:27:27 GMT-0400 (Eastern Daylight Time), 69.3%
Sat Oct 31 2020 15:28:28 GMT-0400 (Eastern Daylight Time), 69.0%
Sat Oct 31 2020 15:29:28 GMT-0400 (Eastern Daylight Time), 68.6%
Sat Oct 31 2020 15:30:28 GMT-0400 (Eastern Daylight Time), 68.0%
Sat Oct 31 2020 15:31:28 GMT-0400 (Eastern Daylight Time), 67.4%
Sat Oct 31 2020 15:32:28 GMT-0400 (Eastern Daylight Time), 67.3%
Sat Oct 31 2020 15:33:28 GMT-0400 (Eastern Daylight Time), 66.6%
Sat Oct 31 2020 15:34:28 GMT-0400 (Eastern Daylight Time), 66.4%
Sat Oct 31 2020 15:35:29 GMT-0400 (Eastern Daylight Time), 64.9%
Sat Oct 31 2020 15:36:29 GMT-0400 (Eastern Daylight Time), 64.7%
Sat Oct 31 2020 15:37:29 GMT-0400 (Eastern Daylight Time), 63.4%
Sat Oct 31 2020 15:38:30 GMT-0400 (Eastern Daylight Time), 64.0%
Sat Oct 31 2020 15:39:30 GMT-0400 (Eastern Daylight Time), 64.1%
Sat Oct 31 2020 15:40:30 GMT-0400 (Eastern Daylight Time), 64.8%
Sat Oct 31 2020 15:41:30 GMT-0400 (Eastern Daylight Time), 65.2%
Sat Oct 31 2020 15:42:30 GMT-0400 (Eastern Daylight Time), 65.7%
Sat Oct 31 2020 15:43:31 GMT-0400 (Eastern Daylight Time), 66.3%
Sat Oct 31 2020 15:44:31 GMT-0400 (Eastern Daylight Time), 67.3%
Sat Oct 31 2020 15:45:31 GMT-0400 (Eastern Daylight Time), 67.3%
Sat Oct 31 2020 15:46:31 GMT-0400 (Eastern Daylight Time), 67.9%
Sat Oct 31 2020 15:47:31 GMT-0400 (Eastern Daylight Time), 68.6%
Sat Oct 31 2020 15:48:31 GMT-0400 (Eastern Daylight Time), 69.0%
Sat Oct 31 2020 15:49:32 GMT-0400 (Eastern Daylight Time), 70.1%
Sat Oct 31 2020 15:50:32 GMT-0400 (Eastern Daylight Time), 69.8%
